state_name,county_fips,county_name,votes_gop,votes_dem,total_votes,diff,per_gop,per_dem,per_point_diff
North Dakota,38043,Kidder County,1215,221,1460,994,0.8321917808219180,0.15136986301369900,0.6808219178082190
North Dakota,38045,LaMoure County,1645,527,2219,1118,0.7413249211356470,0.23749436683190600,0.5038305543037410
North Dakota,38047,Logan County,930,128,1076,802,0.8643122676579930,0.11895910780669100,0.745353159851301
North Dakota,38049,McHenry County,2364,564,3003,1800,0.7872127872127870,0.1878121878121880,0.5994005994005990
North Dakota,38051,McIntosh County,1153,261,1455,892,0.7924398625429550,0.17938144329896900,0.6130584192439860
North Dakota,38053,McKenzie County,4482,814,5419,3668,0.8270898689795170,0.1502122162760660,0.6768776527034510
North Dakota,38055,McLean County,4198,1230,5536,2968,0.7583092485549130,0.2221820809248560,0.5361271676300580
North Dakota,38057,Mercer County,3856,704,4675,3152,0.824812834224599,0.15058823529411800,0.6742245989304810
North Dakota,38059,Morton County,12243,3872,16619,8371,0.7366869246043690,0.2329863409350740,0.5037005836692940
North Dakota,38061,Mountrail County,2824,1256,4165,1568,0.678031212484994,0.30156062424970000,0.3764705882352940
North Dakota,38063,Nelson County,1141,586,1777,555,0.6420934158694430,0.3297692740574000,0.3123241418120430
North Dakota,38065,Oliver County,918,129,1066,789,0.8611632270168860,0.12101313320825500,0.7401500938086300
North Dakota,38067,Pembina County,2460,786,3331,1674,0.7385169618733110,0.23596517562293600,0.5025517862503750
North Dakota,38069,Pierce County,1585,497,2128,1088,0.7448308270676690,0.23355263157894700,0.5112781954887220
North Dakota,38071,Ramsey County,3577,1639,5372,1938,0.6658600148920330,0.30510052122114700,0.36075949367088600
North Dakota,38073,Ransom County,1418,945,2454,473,0.5778321108394460,0.38508557457212700,0.1927465362673190
North Dakota,38075,Renville County,1065,220,1319,845,0.8074298711144810,0.16679302501895400,0.6406368460955270
North Dakota,38077,Richland County,5072,2510,7812,2562,0.6492575524833590,0.3213005632360470,0.3279569892473120
North Dakota,38079,Rolette County,1257,2482,3804,-1225,0.3304416403785490,0.6524710830704520,-0.3220294426919030
North Dakota,38081,Sargent County,1266,738,2070,528,0.6115942028985510,0.3565217391304350,0.25507246376811600
North Dakota,38083,Sheridan County,688,104,812,584,0.8472906403940890,0.12807881773399000,0.7192118226600990
North Dakota,38085,Sioux County,258,804,1186,-546,0.2175379426644180,0.6779089376053960,-0.4603709949409780
North Dakota,38087,Slope County,380,44,427,336,0.8899297423887590,0.10304449648711900,0.7868852459016390
North Dakota,38089,Stark County,12110,2499,15050,9611,0.8046511627906980,0.16604651162790700,0.6386046511627910
North Dakota,38091,Steele County,652,392,1088,260,0.5992647058823530,0.3602941176470590,0.2389705882352940
North Dakota,38093,Stutsman County,6994,2676,9959,4318,0.7022793453157950,0.26870167687518800,0.43357766844060600
North Dakota,38095,Towner County,830,317,1174,513,0.706984667802385,0.27001703577512800,0.43696763202725700
North Dakota,38097,Traill County,2522,1493,4136,1029,0.6097678916827850,0.3609767891682790,0.2487911025145070
North Dakota,38099,Walsh County,3324,1333,4783,1991,0.6949613213464350,0.27869537946895300,0.4162659418774830
North Dakota,38101,Ward County,19974,7293,28246,12681,0.7071443744246970,0.2581958507399280,0.44894852368477000
North Dakota,38103,Wells County,1893,442,2374,1451,0.7973883740522330,0.18618365627632700,0.6112047177759060
North Dakota,38105,Williams County,11739,2169,14334,9570,0.8189619087484300,0.15131854332356600,0.667643365424864
Ohio,39001,Adams County,9870,2156,12145,7714,0.8126801152737750,0.17752161383285300,0.6351585014409220
Ohio,39003,Allen County,33116,14149,48006,18967,0.6898304378619340,0.2947339915843850,0.3950964462775490
Ohio,39005,Ashland County,19407,6541,26405,12866,0.7349744366597240,0.24771823518273100,0.487256201476993
Ohio,39007,Ashtabula County,26890,16497,44147,10393,0.6091014111944190,0.3736833759938390,0.23541803520058000
Ohio,39009,Athens County,10862,14772,26059,-3910,0.4168233623700070,0.5668674929966610,-0.1500441306266550
Ohio,39011,Auglaize County,20798,4651,25777,16147,0.8068433099274550,0.18043216821197200,0.6264111417154830
Ohio,39013,Belmont County,23560,9138,33088,14422,0.7120406189555130,0.27617263056092800,0.4358679883945840
Ohio,39015,Brown County,16480,4380,21096,12100,0.7811907470610540,0.20762229806598400,0.5735684489950700
Ohio,39017,Butler County,114392,69613,186737,44779,0.612583473012847,0.37278632515248700,0.23979714786036000
Ohio,39019,Carroll County,10745,3251,14212,7494,0.7560512243174780,0.2287503518153670,0.5273008725021110
Ohio,39021,Champaign County,14589,5062,19972,9527,0.730472661726417,0.25345483677148000,0.47701782495493700
Ohio,39023,Clark County,39032,24076,64212,14956,0.6078614589173360,0.3749454930542580,0.23291596586307900
Ohio,39025,Clermont County,74570,34092,110480,40478,0.6749637943519190,0.30858073859522100,0.36638305575669800
Ohio,39027,Clinton County,15488,4697,20527,10791,0.7545184391289520,0.2288205777756130,0.5256978613533400
Ohio,39029,Columbiana County,35726,13359,49860,22367,0.7165262735659850,0.26793020457280400,0.4485960689931810
Ohio,39031,Coshocton County,12325,4125,16739,8200,0.7363044387358860,0.24643049166616900,0.48987394706971700
Ohio,39033,Crawford County,15436,4916,20686,10520,0.7462051629121150,0.2376486512617230,0.5085565116503920
Ohio,39035,Cuyahoga County,202699,416176,625670,-213477,0.323971102977608,0.6651685393258430,-0.34119743634823500
Ohio,39037,Darke County,22004,4731,27134,17273,0.8109383061841230,0.17435689540797500,0.636581410776148
Ohio,39039,Defiance County,13038,5981,19381,7057,0.6727207058459320,0.30860120736804100,0.3641194984778910
Ohio,39041,Delaware County,66356,57735,126070,8621,0.5263425081304040,0.4579598635678590,0.06838264456254460
Ohio,39043,Erie County,22160,17493,40335,4667,0.5493987851741660,0.4336928226106360,0.1157059625635310
Ohio,39045,Fairfield County,50797,31224,83311,19573,0.6097274069450610,0.37478844330280500,0.23493896364225600
Ohio,39047,Fayette County,9473,2975,12612,6498,0.7511100539169050,0.23588645734221400,0.5152235965746910
Ohio,39049,Franklin County,211237,409144,630577,-197907,0.33499001707959500,0.648840664978266,-0.3138506478986710
Ohio,39051,Fulton County,15731,6664,22770,9067,0.6908651734738690,0.29266578831796200,0.39819938515590700
Ohio,39053,Gallia County,10645,2990,13799,7655,0.7714327125154000,0.21668236828755700,0.5547503442278430
Ohio,39055,Geauga County,34143,21201,56021,12942,0.6094678781171350,0.37844736795130400,0.2310205101658310
Ohio,39057,Greene County,52072,34798,88643,17274,0.5874349920467490,0.39256342858432100,0.19487156346242800
Ohio,39059,Guernsey County,13407,4577,18230,8830,0.7354360943499730,0.2510696653867250,0.4843664289632470
Ohio,39061,Hamilton County,177886,246266,430929,-68380,0.41279653956916300,0.5714769718445500,-0.15868043227538600
Ohio,39063,Hancock County,26310,11757,38771,14553,0.6785999845245160,0.30324211395114900,0.3753578705733670
Ohio,39065,Hardin County,9949,3062,13247,6887,0.7510379708613270,0.23114667471880400,0.5198912961425230
Ohio,39067,Harrison County,5792,1768,7655,4024,0.756629653821032,0.2309601567602870,0.5256694970607450
Ohio,39069,Henry County,10479,4062,14764,6417,0.7097670008127880,0.2751286914115420,0.43463830940124600
Ohio,39071,Highland County,15678,3799,19676,11879,0.7968082943687740,0.19307786135393400,0.6037304330148400
Ohio,39073,Hocking County,9737,3880,13824,5857,0.7043547453703700,0.2806712962962960,0.42368344907407400
Ohio,39075,Holmes County,10796,1994,12947,8802,0.8338611261296050,0.15401251255117000,0.6798486135784350
Ohio,39077,Huron County,18956,7759,27190,11197,0.6971680764987130,0.285362265538801,0.4118058109599120
Ohio,39079,Jackson County,11309,3311,14794,7998,0.7644315262944440,0.22380694876301200,0.5406245775314320
Ohio,39081,Jefferson County,22828,10018,33362,12810,0.6842515436724420,0.300281757688388,0.3839697859840540
Ohio,39083,Knox County,22340,8589,31398,13751,0.7115102872794450,0.2735524555704190,0.437957831709026
Ohio,39085,Lake County,73278,55514,130509,17764,0.5614785187228470,0.4253653004773620,0.136113218245485
Ohio,39087,Lawrence County,20306,7489,28127,12817,0.7219397731716860,0.2662566217513420,0.45568315142034300
Ohio,39089,Licking County,59514,33055,94210,26459,0.6317163783037900,0.35086508863178000,0.2808512896720090
Ohio,39091,Logan County,17964,5055,23368,12909,0.7687435809654230,0.21632146525162600,0.5524221157137970
Ohio,39093,Lorain County,79520,75667,157437,3853,0.5050909252589930,0.48061764388295000,0.024473281376042400
Ohio,39095,Lucas County,81763,115411,200623,-33648,0.4075454957806430,0.5752630555818630,-0.16771755980121900
Ohio,39097,Madison County,13835,5698,19855,8137,0.6968018131453030,0.2869806094182830,0.40982120372702100
Ohio,39099,Mahoning County,59903,57641,118966,2262,0.5035304204562650,0.48451658457038100,0.0190138358858834
Ohio,39101,Marion County,19023,8269,27818,10754,0.6838378028614570,0.29725357682076400,0.38658422604069300
Ohio,39103,Medina County,64598,39800,105825,24798,0.6104228679423580,0.3760926057169860,0.23433026222537200
Ohio,39105,Meigs County,8316,2492,10951,5824,0.7593827047758200,0.22755912702036300,0.5318235777554560
Ohio,39107,Mercer County,19452,4030,23761,15422,0.8186524136189560,0.16960565632759600,0.6490467572913600
Ohio,39109,Miami County,41371,15663,57972,25708,0.7136376181604910,0.27018215690333300,0.4434554612571590
Ohio,39111,Monroe County,5463,1605,7148,3858,0.7642697257974260,0.2245383324006720,0.5397313933967540
Ohio,39113,Montgomery County,129034,135064,268505,-6030,0.4805646077354240,0.5030222900877080,-0.022457682352283900
Ohio,39115,Morgan County,5041,1725,6847,3316,0.7362348473784140,0.2519351540820800,0.4842996932963340
Ohio,39117,Morrow County,14077,4048,18457,10029,0.762691661700168,0.21932058297664800,0.5433710787235200
Ohio,39119,Muskingum County,27867,11971,40465,15896,0.6886692203138520,0.29583590757444700,0.3928333127394040
Ohio,39121,Noble County,5135,1170,6343,3965,0.8095538388775030,0.18445530506069700,0.6250985338168060
Ohio,39123,Ottawa County,14628,9008,24007,5620,0.6093222810013750,0.37522389303119900,0.2340983879701750
Ohio,39125,Paulding County,7086,2213,9467,4873,0.7484947713108690,0.23375937466990600,0.5147353966409630
Ohio,39127,Perry County,12357,4098,16675,8259,0.7410494752623690,0.24575712143928000,0.4952923538230890
Ohio,39129,Pickaway County,20593,7304,28271,13289,0.7284142761133320,0.25835661985780500,0.4700576562555270
Ohio,39131,Pike County,9157,3110,12412,6047,0.7377537866580730,0.250563970351273,0.4871898163068000
Ohio,39133,Portage County,45990,35661,82872,10329,0.5549522154648130,0.43031421951925900,0.12463799594555500
Ohio,39135,Preble County,17022,4493,21809,12529,0.7805034618735390,0.20601586500985800,0.5744875968636800
Ohio,39137,Putnam County,16412,3195,19921,13217,0.8238542241855330,0.16038351488379100,0.6634707093017420
Ohio,39139,Richland County,41472,17640,59975,23832,0.6914881200500210,0.2941225510629430,0.3973655689870780
Ohio,39141,Ross County,22278,10557,33299,11721,0.6690290999729720,0.3170365476440730,0.3519925523288990
Ohio,39143,Sandusky County,18896,10596,30074,8300,0.6283168185143310,0.3523309170712240,0.275985901443107
Ohio,39145,Scioto County,22609,9080,32047,13529,0.705495054139233,0.28333385340281500,0.42216120073641800
Ohio,39147,Seneca County,17086,8266,25810,8820,0.6619914761720260,0.3202634637737310,0.34172801239829500
Ohio,39149,Shelby County,20422,4465,25258,15957,0.8085359094148390,0.1767756750336530,0.6317602343811860
Ohio,39151,Stark County,111097,75904,189879,35193,0.5850936649129180,0.399749314036834,0.18534435087608400
Ohio,39153,Summit County,124833,151668,280473,-26835,0.4450802751066950,0.5407579339187730,-0.09567765881207810
Ohio,39155,Trumbull County,55194,44519,101001,10675,0.5464698369323080,0.4407778140810490,0.10569202285125900
Ohio,39157,Tuscarawas County,30458,12889,44015,17569,0.6919913665795750,0.2928319890946270,0.39915937748494800
Ohio,39159,Union County,21669,11141,33445,10528,0.647899536552549,0.3331140678726270,0.31478546867992200
Ohio,39161,Van Wert County,11650,3067,14965,8583,0.7784831272970260,0.2049448713665220,0.5735382559305040
Ohio,39163,Vinton County,4632,1331,6030,3301,0.7681592039801000,0.2207296849087890,0.5474295190713100
Ohio,39165,Warren County,87988,46069,136100,41919,0.6464952240999270,0.3384937545922120,0.30800146950771500
Ohio,39167,Washington County,22307,9243,32031,13064,0.6964190940026850,0.2885642034279290,0.40785489057475600
Ohio,39169,Wayne County,36759,16660,54283,20099,0.6771733323508280,0.3069100823462230,0.3702632500046060
Ohio,39171,Williams County,13452,4842,18651,8610,0.7212481904455530,0.2596107447321860,0.4616374457133670
Ohio,39173,Wood County,35757,30617,67597,5140,0.5289731792831040,0.45293430181812800,0.07603887746497620
Ohio,39175,Wyandot County,8462,2733,11390,5729,0.7429323968393330,0.2399473222124670,0.5029850746268660
Oklahoma,40001,Adair County,5585,1387,7108,4198,0.7857343837929090,0.19513224535734400,0.5906021384355660
Oklahoma,40003,Alfalfa County,1978,232,2262,1746,0.874447391688771,0.10256410256410300,0.7718832891246680
Oklahoma,40005,Atoka County,4557,765,5389,3792,0.8456114306921510,0.14195583596214500,0.7036555947300060
Oklahoma,40007,Beaver County,1968,190,2178,1778,0.9035812672176310,0.08723599632690540,0.8163452708907260
Oklahoma,40009,Beckham County,6767,1048,7948,5719,0.8514091595369910,0.1318570709612480,0.7195520885757420
Oklahoma,40011,Blaine County,3136,688,3901,2448,0.803896436811074,0.17636503460651100,0.6275314022045630
Oklahoma,40013,Bryan County,12344,3323,15976,9021,0.7726589884827240,0.20799949924887300,0.5646594892338510
Oklahoma,40015,Caddo County,7013,2670,9859,4343,0.7113297494674920,0.2708185414342230,0.4405112080332690
Oklahoma,40017,Canadian County,43550,16742,61940,26808,0.7030997739748140,0.2702938327413630,0.4328059412334520
Oklahoma,40019,Carter County,14699,4470,19479,10229,0.7546075260536990,0.22947789927614400,0.5251296267775550
Oklahoma,40021,Cherokee County,11223,6027,17714,5196,0.6335666704301680,0.34023935869933400,0.2933273117308340
Oklahoma,40023,Choctaw County,4698,1082,5832,3616,0.8055555555555560,0.1855281207133060,0.6200274348422500
Oklahoma,40025,Cimarron County,970,70,1054,900,0.920303605313093,0.06641366223908920,0.8538899430740040
Oklahoma,40027,Cleveland County,66677,49827,119778,16850,0.5566715089582390,0.41599458999148400,0.1406769189667550
Oklahoma,40029,Coal County,2091,374,2524,1717,0.8284469096671950,0.14817749603803500,0.68026941362916
Oklahoma,40031,Comanche County,20905,13747,35631,7158,0.5867082035306340,0.38581572226432000,0.2008924812663130
Oklahoma,40033,Cotton County,2117,393,2572,1724,0.823094867807154,0.15279937791601900,0.6702954898911350
Oklahoma,40035,Craig County,4686,1217,6032,3469,0.7768567639257290,0.20175729442970800,0.5750994694960210
Oklahoma,40037,Creek County,23294,6577,30505,16717,0.763612522537289,0.21560399934437000,0.5480085231929190
Oklahoma,40039,Custer County,8060,2369,10691,5691,0.7539051538677390,0.22158825180058000,0.5323169020671590
